"","temp_bin","q","data","spp"
"22025",12,1.53488372093023,"NYOS","Silver Hake"
"22026",25,0,"NYOS","Silver Hake"
"22027",11.5,0,"NYOS","Silver Hake"
"22028",10,0,"NYOS","Silver Hake"
"22029",20.5,0,"NYOS","Silver Hake"
"22030",14,0,"NYOS","Silver Hake"
"22031",13.5,0,"NYOS","Silver Hake"
"22032",19,0,"NYOS","Silver Hake"
"22033",23,0,"NYOS","Silver Hake"
"22034",10.5,0,"NYOS","Silver Hake"
"22035",16,1.89247311827957,"NYOS","Silver Hake"
"22036",11.5,0,"NYOS","Silver Hake"
"22037",23.5,0,"NYOS","Silver Hake"
"22038",26,0,"NYOS","Silver Hake"
"22039",25.5,0,"NYOS","Silver Hake"
"22040",21.5,0,"NYOS","Silver Hake"
"22041",15.5,0,"NYOS","Silver Hake"
"22042",15,1.6221198156682,"NYOS","Silver Hake"
"22043",14.5,13.5852534562212,"NYOS","Silver Hake"
"22044",9.5,0,"NYOS","Silver Hake"
"22045",13,0.354838709677419,"NYOS","Silver Hake"
"22046",22.5,0,"NYOS","Silver Hake"
"22047",24.5,0,"NYOS","Silver Hake"
"22048",20.5,0,"NYOS","Silver Hake"
"22049",24,0,"NYOS","Silver Hake"
"22050",5,0,"NYOS","Silver Hake"
"22051",18.5,0,"NYOS","Silver Hake"
"22052",25,0,"NYOS","Silver Hake"
"22053",26.5,0,"NYOS","Silver Hake"
"22054",21,1.41935483870968,"NYOS","Silver Hake"
"22055",18,0,"NYOS","Silver Hake"
"22056",22,0.354838709677419,"NYOS","Silver Hake"
"22057",12,0.709677419354839,"NYOS","Silver Hake"
"22058",12.5,0,"NYOS","Silver Hake"
"22059",19.5,0,"NYOS","Silver Hake"
"22060",10.5,0,"NYOS","Silver Hake"
"22061",7.5,0,"NYOS","Silver Hake"
"22062",23,0,"NYOS","Silver Hake"
"22063",13,0,"NYOS","Silver Hake"
"22064",22.5,0,"NYOS","Silver Hake"
"22065",15,3.46666666666667,"NYOS","Silver Hake"
"22066",14.5,0,"NYOS","Silver Hake"
"22067",25.5,0,"NYOS","Silver Hake"
"22068",15.5,0,"NYOS","Silver Hake"
"22069",18.5,0,"NYOS","Silver Hake"
"22070",9,0,"NYOS","Silver Hake"
"22071",13.5,4.35294117647059,"NYOS","Silver Hake"
"22072",14,0,"NYOS","Silver Hake"
"22073",25,0,"NYOS","Silver Hake"
"22074",18,0,"NYOS","Silver Hake"
"22075",24.5,0,"NYOS","Silver Hake"
"22076",23.5,0,"NYOS","Silver Hake"
"22077",20.5,0,"NYOS","Silver Hake"
"22078",21,0,"NYOS","Silver Hake"
"22079",19,0,"NYOS","Silver Hake"
"22080",20,0,"NYOS","Silver Hake"
"22081",9.5,0,"NYOS","Silver Hake"
"22082",21.5,0,"NYOS","Silver Hake"
"22083",24,0,"NYOS","Silver Hake"
"22084",6.5,0,"NYOS","Silver Hake"
"22085",16,4,"NYOS","Silver Hake"
"22086",26,0,"NYOS","Silver Hake"
"22087",12,2,"NYOS","Silver Hake"
"22088",22,0,"NYOS","Silver Hake"
"22089",19.5,0,"NYOS","Silver Hake"
"22090",24,0,"NYOS","Silver Hake"
"22091",10.5,0,"NYOS","Silver Hake"
"22092",13.5,1.84580498866213,"NYOS","Silver Hake"
"22093",9.5,0,"NYOS","Silver Hake"
"22094",15,0.299319727891156,"NYOS","Silver Hake"
"22095",16,1.3968253968254,"NYOS","Silver Hake"
"22096",18.5,0,"NYOS","Silver Hake"
"22097",13,0.0873015873015873,"NYOS","Silver Hake"
"22098",7.5,0,"NYOS","Silver Hake"
"22099",14.5,5.19929453262787,"NYOS","Silver Hake"
"22100",20.5,0,"NYOS","Silver Hake"
"22101",22,0.465608465608466,"NYOS","Silver Hake"
"22102",18,0,"NYOS","Silver Hake"
"22103",14,0,"NYOS","Silver Hake"
"22104",11.5,0,"NYOS","Silver Hake"
"22105",26,0,"NYOS","Silver Hake"
"22106",10,0,"NYOS","Silver Hake"
"22107",15.5,0,"NYOS","Silver Hake"
"22108",19,0,"NYOS","Silver Hake"
"22109",23,0,"NYOS","Silver Hake"
"22110",12.5,0,"NYOS","Silver Hake"
"22111",23.5,0,"NYOS","Silver Hake"
"22112",25.5,0,"NYOS","Silver Hake"
"22113",19.5,0,"NYOS","Silver Hake"
"22114",25,0,"NYOS","Silver Hake"
"22115",22.5,0,"NYOS","Silver Hake"
"22116",21.5,0,"NYOS","Silver Hake"
"22117",5,0,"NYOS","Silver Hake"
"22118",26.5,0,"NYOS","Silver Hake"
"22119",21,0.698412698412698,"NYOS","Silver Hake"
"22120",12,0.698412698412698,"NYOS","Silver Hake"
"22121",20,0,"NYOS","Silver Hake"
"22122",20.5,0,"NYOS","Silver Hake"
"22123",15.5,0,"NYOS","Silver Hake"
"22124",13.5,4.19047619047619,"NYOS","Silver Hake"
"22125",22,0,"NYOS","Silver Hake"
"22126",25,0,"NYOS","Silver Hake"
"22127",14,0,"NYOS","Silver Hake"
"22128",13,0,"NYOS","Silver Hake"
"22129",12,0,"NYOS","Silver Hake"
"22130",23.5,0,"NYOS","Silver Hake"
"22131",9,0,"NYOS","Silver Hake"
"22132",19.5,0,"NYOS","Silver Hake"
"22133",24,0,"NYOS","Silver Hake"
"22134",10,0,"NYOS","Silver Hake"
"22135",19,0,"NYOS","Silver Hake"
"22136",12.5,0,"NYOS","Silver Hake"
"22137",18.5,0,"NYOS","Silver Hake"
"22138",26.5,0,"NYOS","Silver Hake"
"22139",10.5,0,"NYOS","Silver Hake"
"22140",18,0,"NYOS","Silver Hake"
"22141",9.5,0,"NYOS","Silver Hake"
"22142",15,4.63157894736842,"NYOS","Silver Hake"
"22143",20,0,"NYOS","Silver Hake"
"22144",14.5,0,"NYOS","Silver Hake"
"22145",26,0,"NYOS","Silver Hake"
"22146",21,2.31578947368421,"NYOS","Silver Hake"
"22147",23,0,"NYOS","Silver Hake"
"22148",24.5,0,"NYOS","Silver Hake"
"22149",21.5,0,"NYOS","Silver Hake"
"22150",22.5,0,"NYOS","Silver Hake"
"22151",25.5,0,"NYOS","Silver Hake"
"22152",23,0,"NYOS","Silver Hake"
"22153",9.5,0,"NYOS","Silver Hake"
"22154",14,0,"NYOS","Silver Hake"
"22155",15.5,0,"NYOS","Silver Hake"
"22156",24.5,0,"NYOS","Silver Hake"
"22157",22,1.32,"NYOS","Silver Hake"
"22158",13,0.96,"NYOS","Silver Hake"
"22159",23.5,0,"NYOS","Silver Hake"
"22160",21,0,"NYOS","Silver Hake"
"22161",12,5.28,"NYOS","Silver Hake"
"22162",13.5,6.78857142857143,"NYOS","Silver Hake"
"22163",25,0,"NYOS","Silver Hake"
"22164",25.5,0,"NYOS","Silver Hake"
"22165",14.5,0,"NYOS","Silver Hake"
"22166",11.5,0,"NYOS","Silver Hake"
"22167",9,0,"NYOS","Silver Hake"
"22168",19,0,"NYOS","Silver Hake"
"22169",10,0,"NYOS","Silver Hake"
"22170",18,0,"NYOS","Silver Hake"
"22171",26,0,"NYOS","Silver Hake"
"22172",24,0,"NYOS","Silver Hake"
"22173",12.5,0,"NYOS","Silver Hake"
"22174",19.5,0,"NYOS","Silver Hake"
"22175",6.5,0,"NYOS","Silver Hake"
"22176",20.5,0,"NYOS","Silver Hake"
"22177",18.5,0,"NYOS","Silver Hake"
"22178",10.5,0,"NYOS","Silver Hake"
"22179",15,0,"NYOS","Silver Hake"
"22180",7.5,0,"NYOS","Silver Hake"
"22181",16,5.28,"NYOS","Silver Hake"
"22182",21.5,0,"NYOS","Silver Hake"
"22183",20,0,"NYOS","Silver Hake"
"22184",18.5,0,"NYOS","Silver Hake"
"22185",12,0.819875776397516,"NYOS","Silver Hake"
"22186",13.5,1.29813664596273,"NYOS","Silver Hake"
"22187",24,0,"NYOS","Silver Hake"
"22188",12.5,0,"NYOS","Silver Hake"
"22189",5,0,"NYOS","Silver Hake"
"22190",25,0,"NYOS","Silver Hake"
"22191",23,0,"NYOS","Silver Hake"
"22192",14,0,"NYOS","Silver Hake"
"22193",13,0.478260869565217,"NYOS","Silver Hake"
"22194",14.5,5.12422360248447,"NYOS","Silver Hake"
"22195",10.5,0,"NYOS","Silver Hake"
"22196",20.5,0,"NYOS","Silver Hake"
"22197",23.5,0,"NYOS","Silver Hake"
"22198",9.5,0,"NYOS","Silver Hake"
"22199",21.5,0,"NYOS","Silver Hake"
"22200",15,3.27950310559006,"NYOS","Silver Hake"
"22201",15.5,0,"NYOS","Silver Hake"
"22202",21,0,"NYOS","Silver Hake"
"22203",7.5,0,"NYOS","Silver Hake"
"22204",6.5,0,"NYOS","Silver Hake"
"22205",24.5,0,"NYOS","Silver Hake"
"22206",22.5,0,"NYOS","Silver Hake"
"22207",9,0,"NYOS","Silver Hake"
"22208",19,0,"NYOS","Silver Hake"
"22209",19.5,0,"NYOS","Silver Hake"
"22210",25.5,0,"NYOS","Silver Hake"
"22211",10,0,"NYOS","Silver Hake"
"22212",26,0,"NYOS","Silver Hake"
"22213",18,0,"NYOS","Silver Hake"
"22214",12.5,0,"NYOS","Silver Hake"
"22215",13.5,1.14196983141083,"NYOS","Silver Hake"
"22216",15.5,0,"NYOS","Silver Hake"
"22217",13,0.13469387755102,"NYOS","Silver Hake"
"22218",16,0,"NYOS","Silver Hake"
"22219",23.5,0,"NYOS","Silver Hake"
"22220",25.5,0,"NYOS","Silver Hake"
"22221",23,0,"NYOS","Silver Hake"
"22222",18.5,0,"NYOS","Silver Hake"
"22223",15,0,"NYOS","Silver Hake"
"22224",9.5,0,"NYOS","Silver Hake"
"22225",20.5,0,"NYOS","Silver Hake"
"22226",19,0,"NYOS","Silver Hake"
"22227",14.5,9.24489795918367,"NYOS","Silver Hake"
"22228",21,0.336734693877551,"NYOS","Silver Hake"
"22229",21.5,0,"NYOS","Silver Hake"
"22230",14,0,"NYOS","Silver Hake"
"22231",26,0,"NYOS","Silver Hake"
"22232",12,0.336734693877551,"NYOS","Silver Hake"
"22233",26.5,0,"NYOS","Silver Hake"
"22234",24,0,"NYOS","Silver Hake"
"22235",10.5,0,"NYOS","Silver Hake"
"22236",22,0,"NYOS","Silver Hake"
"22237",18,0,"NYOS","Silver Hake"
"22238",24.5,0,"NYOS","Silver Hake"
"22239",9,0,"NYOS","Silver Hake"
"22240",25,0,"NYOS","Silver Hake"
"22241",19.5,0,"NYOS","Silver Hake"
"22242",21,0,"NYOS","Silver Hake"
"22243",14,0,"NYOS","Silver Hake"
"22244",15,1.87609329446064,"NYOS","Silver Hake"
"22245",13.5,0.713085234093638,"NYOS","Silver Hake"
"22246",12.5,0,"NYOS","Silver Hake"
"22247",18.5,0,"NYOS","Silver Hake"
"22248",14.5,6.94191522762951,"NYOS","Silver Hake"
"22249",13,0.336734693877551,"NYOS","Silver Hake"
"22250",23.5,0,"NYOS","Silver Hake"
"22251",19,0,"NYOS","Silver Hake"
"22252",24,0,"NYOS","Silver Hake"
"22253",7.5,0,"NYOS","Silver Hake"
"22254",15.5,0,"NYOS","Silver Hake"
"22255",26,0,"NYOS","Silver Hake"
"22256",21.5,0,"NYOS","Silver Hake"
"22257",16,0.336734693877551,"NYOS","Silver Hake"
"22258",26.5,0,"NYOS","Silver Hake"
"22259",5,0,"NYOS","Silver Hake"
"22260",25,0,"NYOS","Silver Hake"
"22261",20.5,0,"NYOS","Silver Hake"
"22262",9.5,0,"NYOS","Silver Hake"
"22263",10.5,0,"NYOS","Silver Hake"
"22264",24.5,0,"NYOS","Silver Hake"
"22265",22,0,"NYOS","Silver Hake"
"22266",12,0.224489795918367,"NYOS","Silver Hake"
"22267",23,0,"NYOS","Silver Hake"
"22268",18,0,"NYOS","Silver Hake"
"22269",25.5,0,"NYOS","Silver Hake"
"22270",22.5,0,"NYOS","Silver Hake"
"22271",20,0,"NYOS","Silver Hake"
"22272",9,0,"NYOS","Silver Hake"
"22273",15.5,0,"NYOS","Silver Hake"
"22274",13.5,1.34389140271493,"NYOS","Silver Hake"
"22275",9.5,0,"NYOS","Silver Hake"
"22276",23.5,0,"NYOS","Silver Hake"
"22277",13,0,"NYOS","Silver Hake"
"22278",12.5,0,"NYOS","Silver Hake"
"22279",24,0,"NYOS","Silver Hake"
"22280",22.5,0,"NYOS","Silver Hake"
"22281",26,0,"NYOS","Silver Hake"
"22282",10.5,0,"NYOS","Silver Hake"
"22283",16,0.647058823529412,"NYOS","Silver Hake"
"22284",25,0,"NYOS","Silver Hake"
"22285",18,0,"NYOS","Silver Hake"
"22286",5,0,"NYOS","Silver Hake"
"22287",14.5,7.22549019607843,"NYOS","Silver Hake"
"22288",25.5,0,"NYOS","Silver Hake"
"22289",19,0,"NYOS","Silver Hake"
"22290",15,2.91176470588235,"NYOS","Silver Hake"
"22291",20.5,0,"NYOS","Silver Hake"
"22292",12,0.323529411764706,"NYOS","Silver Hake"
"22293",18.5,0,"NYOS","Silver Hake"
"22294",14,0,"NYOS","Silver Hake"
"22295",10,0,"NYOS","Silver Hake"
"22296",22,0,"NYOS","Silver Hake"
"22297",19.5,0,"NYOS","Silver Hake"
"22298",9,0,"NYOS","Silver Hake"
"22299",21,0.554621848739496,"NYOS","Silver Hake"
"22300",7.5,0,"NYOS","Silver Hake"
"22301",23,0,"NYOS","Silver Hake"
"22302",24.5,0,"NYOS","Silver Hake"
"22303",21.5,0,"NYOS","Silver Hake"
"22304",26,0,"NYOS","Silver Hake"
"22305",10.5,0,"NYOS","Silver Hake"
"22306",13.5,1.1,"NYOS","Silver Hake"
"22307",15,5.71153846153846,"NYOS","Silver Hake"
"22308",25,0,"NYOS","Silver Hake"
"22309",16,5.5,"NYOS","Silver Hake"
"22310",13,0.825,"NYOS","Silver Hake"
"22311",22,3.3,"NYOS","Silver Hake"
"22312",19,0,"NYOS","Silver Hake"
"22313",20.5,0,"NYOS","Silver Hake"
"22314",9.5,0,"NYOS","Silver Hake"
"22315",19.5,0,"NYOS","Silver Hake"
"22316",14,0,"NYOS","Silver Hake"
"22317",18.5,0,"NYOS","Silver Hake"
"22318",14.5,0,"NYOS","Silver Hake"
"22319",12.5,0,"NYOS","Silver Hake"
"22320",9,0,"NYOS","Silver Hake"
"22321",15.5,0,"NYOS","Silver Hake"
"22322",22.5,0,"NYOS","Silver Hake"
"22323",24,0,"NYOS","Silver Hake"
"22324",23.5,0,"NYOS","Silver Hake"
"22325",21,0,"NYOS","Silver Hake"
"22326",6.5,0,"NYOS","Silver Hake"
"22327",20,0,"NYOS","Silver Hake"
"22328",18,0,"NYOS","Silver Hake"
"22329",26.5,0,"NYOS","Silver Hake"
"22330",10,0,"NYOS","Silver Hake"
"22331",24.5,0,"NYOS","Silver Hake"
"22332",7.5,0,"NYOS","Silver Hake"
"22333",5,0,"NYOS","Silver Hake"
"22334",10.5,0,"NYOS","Silver Hake"
"22335",25.5,0,"NYOS","Silver Hake"
"22336",24,0,"NYOS","Silver Hake"
"22337",21.5,0,"NYOS","Silver Hake"
"22338",14,0,"NYOS","Silver Hake"
"22339",18,0,"NYOS","Silver Hake"
"22340",26,0,"NYOS","Silver Hake"
"22341",13,0,"NYOS","Silver Hake"
"22342",13.5,1.87303958177745,"NYOS","Silver Hake"
"22343",19,0,"NYOS","Silver Hake"
"22344",12.5,0,"NYOS","Silver Hake"
"22345",25,0,"NYOS","Silver Hake"
"22346",24.5,0,"NYOS","Silver Hake"
"22347",15.5,0,"NYOS","Silver Hake"
"22348",15,0.384466019417476,"NYOS","Silver Hake"
"22349",9.5,0,"NYOS","Silver Hake"
"22350",5,0,"NYOS","Silver Hake"
"22351",14.5,12.0145631067961,"NYOS","Silver Hake"
"22352",21,0.320388349514563,"NYOS","Silver Hake"
"22353",22,0.366158113730929,"NYOS","Silver Hake"
"22354",12,0.427184466019417,"NYOS","Silver Hake"
"22355",18.5,0,"NYOS","Silver Hake"
"22356",20.5,0,"NYOS","Silver Hake"
"22357",23.5,0,"NYOS","Silver Hake"
"22358",16,1.28155339805825,"NYOS","Silver Hake"
"22359",23,0,"NYOS","Silver Hake"
"22360",11.5,0,"NYOS","Silver Hake"
"22361",26.5,0,"NYOS","Silver Hake"
"22362",10,0,"NYOS","Silver Hake"
"22363",13,0.538775510204082,"NYOS","Silver Hake"
"22364",18,0,"NYOS","Silver Hake"
"22365",10.5,0,"NYOS","Silver Hake"
"22366",7.5,0,"NYOS","Silver Hake"
"22367",23.5,0,"NYOS","Silver Hake"
"22368",24,0,"NYOS","Silver Hake"
"22369",9.5,0,"NYOS","Silver Hake"
"22370",16,1.3469387755102,"NYOS","Silver Hake"
"22371",19,0,"NYOS","Silver Hake"
"22372",13.5,0,"NYOS","Silver Hake"
"22373",14.5,0,"NYOS","Silver Hake"
"22374",23,0,"NYOS","Silver Hake"
"22375",21.5,0,"NYOS","Silver Hake"
"22376",21,0.897959183673469,"NYOS","Silver Hake"
"22377",15,8.08163265306122,"NYOS","Silver Hake"
"22378",25.5,0,"NYOS","Silver Hake"
"22379",14,0,"NYOS","Silver Hake"
"22380",10,0,"NYOS","Silver Hake"
"22381",22.5,0,"NYOS","Silver Hake"
"22382",25,0,"NYOS","Silver Hake"
"22383",12,2.69387755102041,"NYOS","Silver Hake"
"22384",22,0,"NYOS","Silver Hake"
"22385",9,0,"NYOS","Silver Hake"
"22386",26,0,"NYOS","Silver Hake"
"22387",15.5,0,"NYOS","Silver Hake"
"22388",20.5,0,"NYOS","Silver Hake"
"22389",18.5,0,"NYOS","Silver Hake"
"22390",20,0,"NYOS","Silver Hake"
"22391",12.5,0,"NYOS","Silver Hake"
"22392",19.5,0,"NYOS","Silver Hake"
"22393",6.5,0,"NYOS","Silver Hake"
"22394",14,0,"NYOS","Silver Hake"
"22395",13.5,1.11028037383178,"NYOS","Silver Hake"
"22396",18.5,0,"NYOS","Silver Hake"
"22397",15.5,0,"NYOS","Silver Hake"
"22398",16,0,"NYOS","Silver Hake"
"22399",26,0,"NYOS","Silver Hake"
"22400",10.5,0,"NYOS","Silver Hake"
"22401",21,0.616822429906542,"NYOS","Silver Hake"
"22402",19,0,"NYOS","Silver Hake"
"22403",9.5,0,"NYOS","Silver Hake"
"22404",15,1.67423230974633,"NYOS","Silver Hake"
"22405",25.5,0,"NYOS","Silver Hake"
"22406",13,0.205607476635514,"NYOS","Silver Hake"
"22407",6.5,0,"NYOS","Silver Hake"
"22408",14.5,10.3317757009346,"NYOS","Silver Hake"
"22409",24.5,0,"NYOS","Silver Hake"
"22410",22,0.246728971962617,"NYOS","Silver Hake"
"22411",12.5,0,"NYOS","Silver Hake"
"22412",12,0,"NYOS","Silver Hake"
"22413",18,0,"NYOS","Silver Hake"
"22414",9,0,"NYOS","Silver Hake"
"22415",23,0,"NYOS","Silver Hake"
"22416",23.5,0,"NYOS","Silver Hake"
"22417",25,0,"NYOS","Silver Hake"
"22418",24,0,"NYOS","Silver Hake"
"22419",19.5,0,"NYOS","Silver Hake"
"22420",5,0,"NYOS","Silver Hake"
"22421",14.5,6.72036474164134,"NYOS","Silver Hake"
"22422",13.5,1.40425531914894,"NYOS","Silver Hake"
"22423",14,0,"NYOS","Silver Hake"
"22424",15,0.382978723404255,"NYOS","Silver Hake"
"22425",10.5,0,"NYOS","Silver Hake"
"22426",19,0,"NYOS","Silver Hake"
"22427",25.5,0,"NYOS","Silver Hake"
"22428",12,0.280851063829787,"NYOS","Silver Hake"
"22429",13,0.175531914893617,"NYOS","Silver Hake"
"22430",25,0,"NYOS","Silver Hake"
"22431",22.5,0,"NYOS","Silver Hake"
"22432",24,0,"NYOS","Silver Hake"
"22433",9.5,0,"NYOS","Silver Hake"
"22434",23,0,"NYOS","Silver Hake"
"22435",21,0.140425531914894,"NYOS","Silver Hake"
"22436",19.5,0,"NYOS","Silver Hake"
"22437",15.5,0,"NYOS","Silver Hake"
"22438",24.5,0,"NYOS","Silver Hake"
"22439",18.5,0,"NYOS","Silver Hake"
"22440",18,0,"NYOS","Silver Hake"
"22441",21.5,0,"NYOS","Silver Hake"
"22442",10,0,"NYOS","Silver Hake"
"22443",22,0.351063829787234,"NYOS","Silver Hake"
"22444",16,0.702127659574468,"NYOS","Silver Hake"
"22445",12.5,0,"NYOS","Silver Hake"
"22446",23.5,0,"NYOS","Silver Hake"
"22447",9,0,"NYOS","Silver Hake"
"22448",6.5,0,"NYOS","Silver Hake"
"22449",7.5,0,"NYOS","Silver Hake"
"22450",10.5,0,"NYOS","Silver Hake"
"22451",13,0.102325581395349,"NYOS","Silver Hake"
"22452",15,2.04651162790698,"NYOS","Silver Hake"
"22453",25.5,0,"NYOS","Silver Hake"
"22454",13.5,1.2640218878249,"NYOS","Silver Hake"
"22455",22.5,0,"NYOS","Silver Hake"
"22456",22,0.341085271317829,"NYOS","Silver Hake"
"22457",14.5,17.1906976744186,"NYOS","Silver Hake"
"22458",21,0.204651162790698,"NYOS","Silver Hake"
"22459",15.5,0,"NYOS","Silver Hake"
"22460",19.5,0,"NYOS","Silver Hake"
"22461",19,0,"NYOS","Silver Hake"
"22462",18,0,"NYOS","Silver Hake"
"22463",23.5,0,"NYOS","Silver Hake"
"22464",20.5,0,"NYOS","Silver Hake"
"22465",14,0,"NYOS","Silver Hake"
"22466",16,0.682170542635659,"NYOS","Silver Hake"
"22467",12.5,0,"NYOS","Silver Hake"
"22468",26,0,"NYOS","Silver Hake"
"22469",10,0,"NYOS","Silver Hake"
"22470",9.5,0,"NYOS","Silver Hake"
"22471",12,0.255813953488372,"NYOS","Silver Hake"
"22472",25,0,"NYOS","Silver Hake"
"22473",11.5,0,"NYOS","Silver Hake"
"22474",24.5,0,"NYOS","Silver Hake"
"22475",5,0,"NYOS","Silver Hake"
"22476",24,0,"NYOS","Silver Hake"
"22477",9,0,"NYOS","Silver Hake"
"22478",23,0,"NYOS","Silver Hake"
"22479",21.5,0,"NYOS","Silver Hake"
"22480",6.5,0,"NYOS","Silver Hake"
"22481",20,0,"NYOS","Silver Hake"
"22482",13.5,4.48897058823529,"NYOS","Silver Hake"
"22483",6.5,0,"NYOS","Silver Hake"
"22484",23.5,0,"NYOS","Silver Hake"
"22485",19,0,"NYOS","Silver Hake"
"22486",10.5,0,"NYOS","Silver Hake"
"22487",15,2.65634674922601,"NYOS","Silver Hake"
"22488",21,0.970588235294118,"NYOS","Silver Hake"
"22489",13,0,"NYOS","Silver Hake"
"22490",24.5,0,"NYOS","Silver Hake"
"22491",25,0,"NYOS","Silver Hake"
"22492",5,0,"NYOS","Silver Hake"
"22493",25.5,0,"NYOS","Silver Hake"
"22494",12.5,0,"NYOS","Silver Hake"
"22495",14,0,"NYOS","Silver Hake"
"22496",18,0,"NYOS","Silver Hake"
"22497",24,0,"NYOS","Silver Hake"
"22498",23,0,"NYOS","Silver Hake"
"22499",14.5,0,"NYOS","Silver Hake"
"22500",18.5,0,"NYOS","Silver Hake"
"22501",9.5,0,"NYOS","Silver Hake"
"22502",19.5,0,"NYOS","Silver Hake"
"22503",10,0,"NYOS","Silver Hake"
"22504",7.5,0,"NYOS","Silver Hake"
"22505",16,0,"NYOS","Silver Hake"
"22506",12,0.647058823529412,"NYOS","Silver Hake"
"22507",20,0,"NYOS","Silver Hake"
"22508",22.5,0,"NYOS","Silver Hake"
"22509",15.5,0,"NYOS","Silver Hake"
"22510",26,0,"NYOS","Silver Hake"
"22511",20.5,0,"NYOS","Silver Hake"
"22512",22,0.647058823529412,"NYOS","Silver Hake"
"22513",26.5,0,"NYOS","Silver Hake"
"22514",21,0,"NYOS","Silver Hake"
"22515",18,0,"NYOS","Silver Hake"
"22516",15,4.35506677140613,"NYOS","Silver Hake"
"22517",23.5,0,"NYOS","Silver Hake"
"22518",19.5,0,"NYOS","Silver Hake"
"22519",15.5,0,"NYOS","Silver Hake"
"22520",25,0,"NYOS","Silver Hake"
"22521",13.5,0,"NYOS","Silver Hake"
"22522",25.5,0,"NYOS","Silver Hake"
"22523",14,0,"NYOS","Silver Hake"
"22524",22.5,0,"NYOS","Silver Hake"
"22525",16,0,"NYOS","Silver Hake"
"22526",9.5,0,"NYOS","Silver Hake"
"22527",13,0,"NYOS","Silver Hake"
"22528",14.5,6.15671641791045,"NYOS","Silver Hake"
"22529",24,0,"NYOS","Silver Hake"
"22530",21.5,0,"NYOS","Silver Hake"
"22531",22,0,"NYOS","Silver Hake"
"22532",12.5,0,"NYOS","Silver Hake"
"22533",18.5,0,"NYOS","Silver Hake"
"22534",12,0,"NYOS","Silver Hake"
"22535",20.5,0,"NYOS","Silver Hake"
"22536",19,0,"NYOS","Silver Hake"
"22537",10,0,"NYOS","Silver Hake"
"22538",26,0,"NYOS","Silver Hake"
"22539",11.5,0,"NYOS","Silver Hake"
"22540",9,0,"NYOS","Silver Hake"
"22541",10.5,0,"NYOS","Silver Hake"
"22542",23,0,"NYOS","Silver Hake"
"22543",13.5,0,"NYOS","Silver Hake"
"22544",15,0,"NYOS","Silver Hake"
"22545",25.5,0,"NYOS","Silver Hake"
"22546",14,0,"NYOS","Silver Hake"
"22547",24,0,"NYOS","Silver Hake"
"22548",25,0,"NYOS","Silver Hake"
"22549",18.5,0,"NYOS","Silver Hake"
"22550",14.5,12,"NYOS","Silver Hake"
"22551",21,0,"NYOS","Silver Hake"
"22552",11.5,0,"NYOS","Silver Hake"
"22553",13,0,"NYOS","Silver Hake"
"22554",24.5,0,"NYOS","Silver Hake"
"22555",12.5,0,"NYOS","Silver Hake"
"22556",9.5,0,"NYOS","Silver Hake"
"22557",10.5,0,"NYOS","Silver Hake"
"22558",22,0,"NYOS","Silver Hake"
"22559",15.5,0,"NYOS","Silver Hake"
"22560",16,0,"NYOS","Silver Hake"
"22561",22.5,0,"NYOS","Silver Hake"
"22562",20,0,"NYOS","Silver Hake"
"22563",18,0,"NYOS","Silver Hake"
"22564",6.5,0,"NYOS","Silver Hake"
"22565",12,0,"NYOS","Silver Hake"
"22566",23.5,0,"NYOS","Silver Hake"
"22567",19,0,"NYOS","Silver Hake"
"22568",20.5,0,"NYOS","Silver Hake"
"22569",5,0,"NYOS","Silver Hake"
"22570",19.5,0,"NYOS","Silver Hake"
"22571",23,0,"NYOS","Silver Hake"
"22572",9,0,"NYOS","Silver Hake"
"22573",26,0,"NYOS","Silver Hake"
"22574",14.5,0,"NYOS","Silver Hake"
"22575",19,0,"NYOS","Silver Hake"
"22576",13,0.172099087353325,"NYOS","Silver Hake"
"22577",13.5,5.22033898305085,"NYOS","Silver Hake"
"22578",10.5,0,"NYOS","Silver Hake"
"22579",9.5,0,"NYOS","Silver Hake"
"22580",22,0,"NYOS","Silver Hake"
"22581",18,0,"NYOS","Silver Hake"
"22582",23.5,0,"NYOS","Silver Hake"
"22583",25.5,0,"NYOS","Silver Hake"
"22584",12.5,0,"NYOS","Silver Hake"
"22585",14,0,"NYOS","Silver Hake"
"22586",16,2.23728813559322,"NYOS","Silver Hake"
"22587",22.5,0,"NYOS","Silver Hake"
"22588",15,0,"NYOS","Silver Hake"
"22589",12,0,"NYOS","Silver Hake"
"22590",18.5,0,"NYOS","Silver Hake"
"22591",26,0,"NYOS","Silver Hake"
"22592",24,0,"NYOS","Silver Hake"
"22593",20.5,0,"NYOS","Silver Hake"
"22594",25,0,"NYOS","Silver Hake"
"22595",19.5,0,"NYOS","Silver Hake"
"22596",15.5,0,"NYOS","Silver Hake"
"22597",23,0,"NYOS","Silver Hake"
"22598",26.5,0,"NYOS","Silver Hake"
"22599",24.5,0,"NYOS","Silver Hake"
"22600",21.5,0,"NYOS","Silver Hake"
"22601",7.5,0,"NYOS","Silver Hake"
"22602",20,0,"NYOS","Silver Hake"
"22603",21,0,"NYOS","Silver Hake"
"22604",10,0,"NYOS","Silver Hake"
"22605",26,0,"NYOS","Silver Hake"
"22606",13.5,0.545454545454546,"NYOS","Silver Hake"
"22607",15,6,"NYOS","Silver Hake"
"22608",12.5,0,"NYOS","Silver Hake"
